,X,Y,KMean2,KMean3,KMean4,KMean5,KMean6
452376,-122.420307356,37.7886989511,0,0,1,0,0
452565,-122.416075285,37.7844496613,0,0,1,0,0
452651,-122.418272166,37.7619029613,1,1,0,1,2
452848,-122.418467748,37.787965257,0,0,1,0,0
453046,-122.415308389,37.7653161356,1,1,0,1,2
453279,-122.417641343,37.787173525,0,0,1,0,0
453375,-122.418738266,37.7546172382,1,1,0,1,2
453380,-122.420497289,37.7896188192,0,0,1,0,0
453708,-122.420307356,37.7886989512,0,0,1,0,0
453732,-122.415000537,37.7620990021,1,1,0,1,2
453769,-122.401658145,37.7718165836,1,1,0,3,3
453918,-122.418486297,37.7634954373,1,1,0,1,2
454006,-122.418272166,37.7619029613,1,1,0,1,2
454093,-122.41638971,37.7652491154,1,1,0,1,2
454145,-122.420691681,37.7905770711,0,0,1,0,0
454298,-122.416230393,37.7636337703,1,1,0,1,2
454357,-122.414845139,37.7605000726,1,1,0,1,2
454367,-122.416829149,37.7881786971,0,0,1,0,0
454549,-122.415937762,37.7921322486,0,0,1,0,0
454568,-122.417817853,37.7578884408,1,1,0,1,2
454580,-122.404752559,37.7672561981,1,1,0,1,2
454630,-122.420668061,37.7528920349,1,1,0,1,2
454662,-122.416230393,37.7636337703,1,1,0,1,2
454710,-122.403404791,37.7754207067,0,0,1,3,3
454732,-122.416078424,37.7620347867,1,1,0,1,2
454880,-122.38778998,37.775711365,0,1,0,3,3
455045,-122.418274172,37.7870372044,0,0,1,0,0
455221,-122.416078424,37.7620347867,1,1,0,1,2
455302,-122.419104425,37.7868764842,0,0,1,0,0
455372,-122.420691681,37.7905770711,0,0,1,0,0
455661,-122.41592985,37.7604330004,1,1,0,1,2
455839,-122.415000537,37.7620990021,1,1,0,1,2
456386,-122.421056878,37.7923840814,0,0,1,0,0
456411,-122.41592985,37.7604330004,1,1,0,1,2
456466,-122.41638971,37.7652491154,1,1,0,1,2
456675,-122.416230393,37.7636337703,1,1,0,1,2
456866,-122.417710345,37.7842362878,0,0,1,0,0
456963,-122.416075285,37.7844496613,0,0,1,0,0
457003,-122.418120086,37.760301234,1,1,0,1,2
457118,-122.415000537,37.7620990021,1,1,0,1,2
457216,-122.418467748,37.787965257,0,0,1,0,0
457291,-122.417209639,37.7900459017,0,0,1,0,0
457411,-122.417332583,37.7635718956,1,1,0,1,2
457429,-122.416230393,37.7636337703,1,1,0,1,2
457497,-122.418368839,37.7874861572,0,0,1,0,0
457647,-122.418368839,37.7874861572,0,0,1,0,0
457827,-122.41592985,37.7604330004,1,1,0,1,2
457898,-122.418368839,37.7874861572,0,0,1,0,0
457992,-122.446640402,37.7984867748,0,0,1,0,0
458015,-122.440148638,37.7992028074,0,0,1,0,0
458024,-122.41592985,37.7604330004,1,1,0,1,2
458025,-122.420691681,37.7905770711,0,0,1,0,0
458079,-122.412940312,37.7625475079,1,1,0,1,2
458096,-122.417710345,37.7842362878,0,0,1,0,0
458121,-122.416230393,37.7636337703,1,1,0,1,2
458215,-122.417332583,37.7635718956,1,1,0,1,2
458363,-122.417902522,37.763479279,1,1,0,1,2
458367,-122.417180449,37.7619674218,1,1,0,1,2
458471,-122.416230393,37.7636337703,1,1,0,1,2
458563,-122.418368839,37.7874861572,0,0,1,0,0
458997,-122.406420813,37.7651866997,1,1,0,1,2
459027,-122.418368839,37.7874861572,0,0,1,0,0
459048,-122.414845139,37.7605000726,1,1,0,1,2
459100,-122.416230393,37.7636337703,1,1,0,1,2
459191,-122.436749299,37.7866005733,0,0,1,0,0
459478,-122.420874632,37.7914943052,0,0,1,0,0
459629,-122.400180244,37.7913046529,0,0,1,3,3
459729,-122.418467748,37.787965257,0,0,1,0,0
459896,-122.420691681,37.7905770711,0,0,1,0,0
460300,-122.414845139,37.7605000726,1,1,0,1,2
460351,-122.416230393,37.7636337703,1,1,0,1,2
460372,-122.418658295,37.7889098399,0,0,1,0,0
460373,-122.416075285,37.7844496613,0,0,1,0,0
460432,-122.426449162,37.7851513851,0,0,1,0,0
460520,-122.41638971,37.7652491154,1,1,0,1,2
460524,-122.416075285,37.7844496613,0,0,1,0,0
460669,-122.415473932,37.7556332979,1,1,0,1,2
460723,-122.420691681,37.7905770711,0,0,1,0,0
460777,-122.391178497,37.7577699479,1,1,0,1,2
460862,-122.416230393,37.7636337703,1,1,0,1,2
460876,-122.419039119,37.7907880214,0,0,1,0,0
461119,-122.420691681,37.7905770711,0,0,1,0,0
461216,-122.415000537,37.7620990021,1,1,0,1,2
461440,-122.416075285,37.7844496613,0,0,1,0,0
461605,-122.418467748,37.787965257,0,0,1,0,0
461715,-122.418090767,37.7861007452,0,0,1,0,0
461991,-122.41763416,37.7870631862,0,0,1,0,0
461999,-122.41592985,37.7604330004,1,1,0,1,2
462068,-122.417964484,37.7586968166,1,1,0,1,2
462324,-122.420691681,37.7905770711,0,0,1,0,0
462345,-122.418368839,37.7874861572,0,0,1,0,0
462352,-122.420211965,37.7882225424,0,0,1,0,0
462380,-122.420691681,37.7905770711,0,0,1,0,0
462420,-122.415000537,37.7620990021,1,1,0,1,2
462422,-122.478325616,37.7644357772,1,2,3,2,4
462444,-122.418277911,37.7626952876,1,1,0,1,2
462555,-122.415781282,37.7588312135,1,1,0,1,2
462702,-122.416075285,37.7844496613,0,0,1,0,0
462757,-122.417209639,37.7900459017,0,0,1,0,0
462789,-122.41937472,37.7465040378,1,1,0,1,2
462833,-122.41739283,37.7909741243,0,0,1,0,0
462871,-122.414845139,37.7605000726,1,1,0,1,2
462989,-122.415155941,37.7636979309,1,1,0,1,2
462999,-122.417710345,37.7842362878,0,0,1,0,0
463073,-122.421921286,37.7892209019,0,0,1,0,0
463278,-122.420307356,37.7886989511,0,0,1,0,0
463321,-122.41854994,37.7642837095,1,1,0,1,2
463453,-122.418221946,37.7481664084,1,1,0,1,2
463730,-122.41592985,37.7604330004,1,1,0,1,2
463793,-122.420021471,37.7872807076,0,0,1,0,0
463858,-122.416230393,37.7636337703,1,1,0,1,2
463956,-122.415000537,37.7620990021,1,1,0,1,2
463987,-122.420190325,37.7884695862,0,0,1,0,0
464238,-122.414845139,37.7605000726,1,1,0,1,2
464262,-122.416261837,37.7853750846,0,0,1,0,0
464338,-122.418368839,37.7874861572,0,0,1,0,0
464388,-122.417488324,37.765181804,1,1,0,1,2
464517,-122.418467748,37.787965257,0,0,1,0,0
464532,-122.41854994,37.7642837095,1,1,0,1,2
464587,-122.418562843,37.7884306841,0,0,1,0,0
464621,-122.420691681,37.7905770711,0,0,1,0,0
464685,-122.41764996,37.754682765,1,1,0,1,2
464706,-122.419930112,37.7868262082,0,0,1,0,0
464769,-122.418274172,37.7870372043,0,0,1,0,0
465092,-122.418486297,37.7634954373,1,1,0,1,2
465255,-122.418120086,37.760301234,1,1,0,1,2
465453,-122.41664237,37.7872450378,0,0,1,0,0
465455,-122.418368839,37.7874861572,0,0,1,0,0
465681,-122.418467748,37.787965257,0,0,1,0,0
465867,-122.419039119,37.7907880214,0,0,1,0,0
465888,-122.477524722,37.7184336096,1,2,2,4,1
465919,-122.418658295,37.7889098399,0,0,1,0,0
466087,-122.421861006,37.7880116319,0,0,1,0,0
466177,-122.41638971,37.7652491154,1,1,0,1,2
466224,-122.415155941,37.7636979309,1,1,0,1,2
466269,-122.418368839,37.7874861572,0,0,1,0,0
466356,-122.416230393,37.7636337703,1,1,0,1,2
466435,-122.418368839,37.7874861572,0,0,1,0,0
466444,-122.418486297,37.7634954373,1,1,0,1,2
466452,-122.418486297,37.7634954373,1,1,0,1,2
466650,-122.420691681,37.7905770711,0,0,1,0,0
467093,-122.416872884,37.7587640201,1,1,0,1,2
467233,-122.419039119,37.7907880214,0,0,1,0,0
467278,-122.412041634,37.7622714633,1,1,0,1,2
467356,-122.416075285,37.7844496613,0,0,1,0,0
467685,-122.418562843,37.7884306841,0,0,1,0,0
467704,-122.414693065,37.7588955948,1,1,0,1,2
467729,-122.418486297,37.7634954373,1,1,0,1,2
467809,-122.420874632,37.7914943052,0,0,1,0,0
467857,-122.416872884,37.7587640201,1,1,0,1,2
467968,-122.420497289,37.7896188193,0,0,1,0,0
467990,-122.414845139,37.7605000726,1,1,0,1,2
468126,-122.416078424,37.7620347867,1,1,0,1,2
468261,-122.416075285,37.7844496613,0,0,1,0,0
468359,-122.41664237,37.7872450378,0,0,1,0,0
468535,-122.41592985,37.7604330004,1,1,0,1,2
468599,-122.422695629,37.7921733285,0,0,1,0,0
468616,-122.418467748,37.787965257,0,0,1,0,0
468644,-122.418274172,37.7870372044,0,0,1,0,0
468739,-122.41592985,37.7604330004,1,1,0,1,2
468761,-122.420874632,37.7914943052,0,0,1,0,0
469055,-122.416178123,37.7572542986,1,1,0,1,2
469372,-122.416230393,37.7636337703,1,1,0,1,2
469530,-122.506298462,37.773486007,1,2,3,2,4
469607,-122.416230393,37.7636337703,1,1,0,1,2
469639,-122.416230393,37.7636337703,1,1,0,1,2
469658,-122.417273345,37.7861493948,0,0,1,0,0
470174,-122.415781282,37.7588312135,1,1,0,1,2
470182,-122.416075285,37.7844496613,0,0,1,0,0
470296,-122.418272166,37.7619029613,1,1,0,1,2
470518,-122.418368839,37.7874861572,0,0,1,0,0
470573,-122.418368839,37.7874861572,0,0,1,0,0
470587,-122.416872884,37.7587640201,1,1,0,1,2
470664,-122.415770264,37.7580118295,1,1,0,1,2
470678,-122.41739283,37.7909741243,0,0,1,0,0
470892,-122.417903978,37.7851670876,0,0,1,0,0
470894,-122.416075285,37.7844496613,0,0,1,0,0
470902,-122.419126295,37.786984958,0,0,1,0,0
470939,-122.420874632,37.7914943052,0,0,1,0,0
470972,-122.416078424,37.7620347867,1,1,0,1,2
471050,-122.416261837,37.7853750846,0,0,1,0,0
471121,-122.416082198,37.7628232674,1,1,0,1,2
471134,-122.418274172,37.7870372043,0,0,1,0,0
471301,-122.416075285,37.7844496613,0,0,1,0,0
471341,-122.417332583,37.7635718956,1,1,0,1,2
471433,-122.420497289,37.7896188193,0,0,1,0,0
471471,-122.416878691,37.7595544125,1,1,0,1,2
471574,-122.418701003,37.7651098786,1,1,0,1,2
471606,-122.398582811,37.7637353105,1,1,0,1,2
471639,-122.416261837,37.7853750846,0,0,1,0,0
471781,-122.403404791,37.7754207067,0,0,1,3,3
471895,-122.418368839,37.7874861572,0,0,1,0,0
471984,-122.41718521,37.7627583408,1,1,0,1,2
472221,-122.416099194,37.7849300263,0,0,1,0,0
472371,-122.41638971,37.7652491154,1,1,0,1,2
472398,-122.41592985,37.7604330004,1,1,0,1,2
472498,-122.416075285,37.7844496613,0,0,1,0,0
472511,-122.417964484,37.7586968166,1,1,0,1,2
472598,-122.418467748,37.787965257,0,0,1,0,0
472836,-122.416230393,37.7636337703,1,1,0,1,2
472860,-122.416075285,37.7844496613,0,0,1,0,0
472941,-122.420874632,37.7914943052,0,0,1,0,0
473040,-122.417964484,37.7586968167,1,1,0,1,2
473045,-122.404499252,37.76466446,1,1,0,1,2
473150,-122.41739283,37.7909741243,0,0,1,0,0
473160,-122.41638971,37.7652491154,1,1,0,1,2
473214,-122.418368839,37.7874861572,0,0,1,0,0
473281,-122.413756898,37.7605644452,1,1,0,1,2
473345,-122.416075285,37.7844496613,0,0,1,0,0
473445,-122.418467748,37.787965257,0,0,1,0,0
473597,-122.416075285,37.7844496613,0,0,1,0,0
473759,-122.419694814,37.7897774161,0,0,1,0,0
473828,-122.413684555,37.7777984629,0,0,1,0,0
473990,-122.418274172,37.7870372044,0,0,1,0,0
473996,-122.420874632,37.7914943052,0,0,1,0,0
474066,-122.418467748,37.787965257,0,0,1,0,0
474092,-122.416075285,37.7844496613,0,0,1,0,0
474216,-122.420494662,37.7618219326,1,1,0,1,2
474236,-122.418486297,37.7634954373,1,1,0,1,2
474295,-122.417903978,37.7851670876,0,0,1,0,0
474359,-122.41638971,37.7652491154,1,1,0,1,2
474521,-122.414845139,37.7605000726,1,1,0,1,2
474573,-122.458685225,37.7245070452,1,2,2,4,1
474582,-122.421231782,37.7932574954,0,0,1,0,0
474589,-122.419225511,37.7917052018,0,0,1,0,0
474610,-122.418090767,37.7861007452,0,0,1,0,0
474758,-122.417028392,37.7603656932,1,1,0,1,2
475015,-122.416872884,37.7587640201,1,1,0,1,2
475034,-122.413591696,37.7638222259,1,1,0,1,2
475397,-122.417964484,37.7586968166,1,1,0,1,2
475414,-122.419317324,37.7879136979,0,0,1,0,0
475570,-122.41768801,37.7844817572,0,0,1,0,0
475621,-122.416557578,37.754748511,1,1,0,1,2
475647,-122.419039119,37.7907880214,0,0,1,0,0
475707,-122.419225511,37.7917052018,0,0,1,0,0
475783,-122.41739283,37.7909741243,0,0,1,0,0
476029,-122.419317324,37.7879136979,0,0,1,0,0
476101,-122.415000537,37.7620990021,1,1,0,1,2
476160,-122.420307356,37.7886989512,0,0,1,0,0
476217,-122.418467748,37.787965257,0,0,1,0,0
476279,-122.415308389,37.7653161356,1,1,0,1,2
476452,-122.417710345,37.7842362878,0,0,1,0,0
476455,-122.416261837,37.7853750846,0,0,1,0,0
476760,-122.41638971,37.7652491154,1,1,0,1,2
476887,-122.418844748,37.7898297669,0,0,1,0,0
476896,-122.416075285,37.7844496613,0,0,1,0,0
476926,-122.418274172,37.7870372044,0,0,1,0,0
476942,-122.417964484,37.7586968166,1,1,0,1,2
476959,-122.394102625,37.776382713,0,0,1,3,3
476967,-122.41638971,37.7652491154,1,1,0,1,2
477020,-122.418120086,37.760301234,1,1,0,1,2
477043,-122.420120319,37.7877570602,0,0,1,0,0
477196,-122.396920776,37.7857918163,0,0,1,3,3
477300,-122.418389144,37.7872676171,0,0,1,0,0
477353,-122.413107623,37.765448018,1,1,0,1,2
477412,-122.417423841,37.7587860207,1,1,0,1,2
477436,-122.416230393,37.7636337703,1,1,0,1,2
477645,-122.484875855,37.7744665614,1,2,3,2,4
477690,-122.420874632,37.7914943052,0,0,1,0,0
478089,-122.422695629,37.7921733285,0,0,1,0,0
478158,-122.420874632,37.7914943052,0,0,1,0,0
478175,-122.415770264,37.7580118295,1,1,0,1,2
478221,-122.417710345,37.7842362878,0,0,1,0,0
478323,-122.421949488,37.7884881521,0,0,1,0,0
478487,-122.416075285,37.7844496613,0,0,1,0,0
478507,-122.416872884,37.7587640201,1,1,0,1,2
478580,-122.418658295,37.7889098399,0,0,1,0,0
478715,-122.41638971,37.7652491154,1,1,0,1,2
478830,-122.41638971,37.7652491154,1,1,0,1,2
479053,-122.413591696,37.7638222259,1,1,0,1,2
479081,-122.416452066,37.7863086886,0,0,1,0,0
479086,-122.41592985,37.7604330004,1,1,0,1,2
479159,-122.419930112,37.7868262082,0,0,1,0,0
479312,-122.41592985,37.7604330004,1,1,0,1,2
479348,-122.418274172,37.7870372044,0,0,1,0,0
479365,-122.423340547,37.7962454397,0,0,1,0,0
479369,-122.416230393,37.7636337703,1,1,0,1,2
479625,-122.416452066,37.7863086886,0,0,1,0,0
479649,-122.418467748,37.787965257,0,0,1,0,0
479684,-122.420753848,37.7866670085,0,0,1,0,0
479699,-122.423340547,37.7962454397,0,0,1,0,0
479817,-122.41592985,37.7604330004,1,1,0,1,2
480162,-122.41638971,37.7652491154,1,1,0,1,2
480236,-122.417332583,37.7635718956,1,1,0,1,2
480268,-122.420307356,37.7886989511,0,0,1,0,0
480424,-122.41638971,37.7652491154,1,1,0,1,2
480462,-122.420874632,37.7914943052,0,0,1,0,0
480493,-122.416075285,37.7844496613,0,0,1,0,0
480619,-122.415000537,37.7620990021,1,1,0,1,2
480669,-122.418274172,37.7870372044,0,0,1,0,0
481055,-122.417955822,37.7578801214,1,1,0,1,2
481058,-122.432764366,37.8002576984,0,0,1,0,0
481144,-122.422188261,37.7726948237,1,1,0,1,2
481149,-122.415000537,37.7620990021,1,1,0,1,2
481182,-122.403414326,37.7525240203,1,1,0,1,2
481338,-122.416230393,37.7636337703,1,1,0,1,2
481511,-122.416075285,37.7844496613,0,0,1,0,0
481806,-122.418467748,37.787965257,0,0,1,0,0
482069,-122.418274172,37.7870372044,0,0,1,0,0
482140,-122.403404791,37.7754207067,0,0,1,3,3
482218,-122.418486297,37.7634954373,1,1,0,1,2
482633,-122.419039119,37.7907880214,0,0,1,0,0
482671,-122.417970955,37.7594884557,1,1,0,1,2
482757,-122.417809103,37.7847098969,0,0,1,0,0
482810,-122.418368839,37.7874861572,0,0,1,0,0
482931,-122.415000537,37.7620990021,1,1,0,1,2
483053,-122.413591696,37.7638222259,1,1,0,1,2
483096,-122.416075285,37.7844496613,0,0,1,0,0
483188,-122.416261837,37.7853750846,0,0,1,0,0
483443,-122.41592985,37.7604330004,1,1,0,1,2
483457,-122.420691681,37.7905770711,0,0,1,0,0
483566,-122.415821891,37.7872932911,0,0,1,0,0
483631,-122.418108926,37.7594801326,1,1,0,1,2
483709,-122.420691681,37.7905770711,0,0,1,0,0
483879,-122.416230393,37.7636337703,1,1,0,1,2
483894,-122.416230393,37.7636337703,1,1,0,1,2
483918,-122.415000537,37.7620990021,1,1,0,1,2
484008,-122.413591696,37.7638222259,1,1,0,1,2
484040,-122.423340547,37.7962454397,0,0,1,0,0
484144,-122.413591696,37.7638222259,1,1,0,1,2
484258,-122.414845139,37.7605000726,1,1,0,1,2
484301,-122.420307356,37.7886989511,0,0,1,0,0
484345,-122.416261837,37.7853750846,0,0,1,0,0
484365,-122.41592985,37.7604330004,1,1,0,1,2
484517,-122.421720673,37.7914446364,0,0,1,0,0
484587,-122.418108926,37.7594801326,1,1,0,1,2
484602,-122.418467748,37.787965257,0,0,1,0,0
485041,-122.413591696,37.7638222259,1,1,0,1,2
485042,-122.411328369,37.785996305,0,0,1,3,3
485249,-122.415000537,37.7620990021,1,1,0,1,2
485340,-122.416230393,37.7636337703,1,1,0,1,2
485598,-122.416916142,37.7843944492,0,0,1,0,0
485817,-122.417817853,37.7578884408,1,1,0,1,2
486261,-122.480070771,37.7606096787,1,2,3,2,4
486282,-122.418274172,37.7870372044,0,0,1,0,0
486480,-122.4211325,37.7885381075,0,0,1,0,0
486487,-122.415155941,37.7636979309,1,1,0,1,2
486562,-122.418120086,37.760301234,1,1,0,1,2
486584,-122.496312388,37.7449299337,1,2,3,2,4
486699,-122.414845139,37.7605000726,1,1,0,1,2
486926,-122.419039119,37.7907880214,0,0,1,0,0
486964,-122.418467748,37.787965257,0,0,1,0,0
487086,-122.417710345,37.7842362878,0,0,1,0,0
487102,-122.417028392,37.7603656932,1,1,0,1,2
487138,-122.416261837,37.7853750846,0,0,1,0,0
487170,-122.405251766,37.7515249573,1,1,0,1,2
487192,-122.40643051,37.7645480851,1,1,0,1,2
487199,-122.416230393,37.7636337703,1,1,0,1,2
487202,-122.421231782,37.7932574954,0,0,1,0,0
487285,-122.416230393,37.7636337703,1,1,0,1,2
487428,-122.400879514,37.7674890283,1,1,0,1,2
487482,-122.417710345,37.7842362878,0,0,1,0,0
487549,-122.417332583,37.7635718956,1,1,0,1,2
487627,-122.420120319,37.7877570602,0,0,1,0,0
487861,-122.417270976,37.757188559,1,1,0,1,2
487908,-122.418274172,37.7870372044,0,0,1,0,0
487940,-122.418274172,37.7870372044,0,0,1,0,0
487981,-122.417964484,37.7586968166,1,1,0,1,2
488538,-122.416230393,37.7636337703,1,1,0,1,2
488630,-122.415000537,37.7620990021,1,1,0,1,2
488788,-122.423404604,37.7873381901,0,0,1,0,0
488934,-122.416230393,37.7636337703,1,1,0,1,2
489165,-122.421762502,37.7875490095,0,0,1,0,0
489253,-122.415000537,37.7620990021,1,1,0,1,2
489359,-122.49146666,37.7610079077,1,2,3,2,4
489372,-122.416075285,37.7844496613,0,0,1,0,0
489501,-122.41638971,37.7652491154,1,1,0,1,2
489512,-122.418467748,37.787965257,0,0,1,0,0
489529,-122.414845139,37.7605000726,1,1,0,1,2
489595,-122.417180449,37.7619674218,1,1,0,1,2
489675,-122.416075285,37.7844496613,0,0,1,0,0
489685,-122.415000537,37.7620990021,1,1,0,1,2
489878,-122.420307356,37.7886989512,0,0,1,0,0
489892,-122.41638971,37.7652491154,1,1,0,1,2
489956,-122.41638971,37.7652491154,1,1,0,1,2
489964,-122.4203321,37.7762075768,0,0,1,0,0
490003,-122.418262236,37.7610817999,1,1,0,1,2
490018,-122.418467748,37.787965257,0,0,1,0,0
490267,-122.420691681,37.7905770711,0,0,1,0,0
490413,-122.411586687,37.7661903022,1,1,0,1,2
490498,-122.418486297,37.7634954373,1,1,0,1,2
490565,-122.419366295,37.7840280452,0,0,1,0,0
490577,-122.420874632,37.7914943052,0,0,1,0,0
490716,-122.416230393,37.7636337703,1,1,0,1,2
490948,-122.419039119,37.7907880214,0,0,1,0,0
491004,-122.418274172,37.7870372044,0,0,1,0,0
491087,-122.419039119,37.7907880214,0,0,1,0,0
491106,-122.419486234,37.7887480807,0,0,1,0,0
491232,-122.416230393,37.7636337703,1,1,0,1,2
491323,-122.417028392,37.7603656932,1,1,0,1,2
491465,-122.415308389,37.7653161356,1,1,0,1,2
491746,-122.414845139,37.7605000726,1,1,0,1,2
491785,-122.418274172,37.7870372044,0,0,1,0,0
491841,-122.416075285,37.7844496613,0,0,1,0,0
491867,-122.416230393,37.7636337703,1,1,0,1,2
491881,-122.416075285,37.7844496613,0,0,1,0,0
492195,-122.41638971,37.7652491154,1,1,0,1,2
492729,-122.417802963,37.7562822237,1,1,0,1,2
492943,-122.415155941,37.7636979309,1,1,0,1,2
493007,-122.417902522,37.763479279,1,1,0,1,2
493087,-122.412179604,37.7622630617,1,1,0,1,2
493096,-122.417817853,37.7578884408,1,1,0,1,2
493161,-122.419225511,37.7917052018,0,0,1,0,0
493196,-122.417812559,37.7571005796,1,1,0,1,2
493413,-122.418090767,37.7861007452,0,0,1,0,0
493482,-122.41592985,37.7604330004,1,1,0,1,2
493588,-122.415932937,37.761222333,1,1,0,1,2
493678,-122.415000537,37.7620990021,1,1,0,1,2
493771,-122.418090767,37.7861007452,0,0,1,0,0
493859,-122.416078424,37.7620347867,1,1,0,1,2
493900,-122.414845139,37.7605000726,1,1,0,1,2
493909,-122.414845139,37.7605000726,1,1,0,1,2
494009,-122.415629332,37.7572322279,1,1,0,1,2
494085,-122.419549569,37.7849590112,0,0,1,0,0
494095,-122.41592985,37.7604330004,1,1,0,1,2
494100,-122.417903978,37.7851670876,0,0,1,0,0
494155,-122.418658295,37.7889098399,0,0,1,0,0
494207,-122.416078424,37.7620347867,1,1,0,1,2
494260,-122.420691681,37.7905770711,0,0,1,0,0
494394,-122.415155941,37.7636979309,1,1,0,1,2
494541,-122.409529913,37.7657184395,1,1,0,1,2
494564,-122.418486297,37.7634954373,1,1,0,1,2
494681,-122.41638971,37.7652491154,1,1,0,1,2
494699,-122.420120319,37.7877570602,0,0,1,0,0
494842,-122.414845139,37.7605000726,1,1,0,1,2
495089,-122.418467748,37.787965257,0,0,1,0,0
495106,-122.416230393,37.7636337703,1,1,0,1,2
495112,-122.417817853,37.7578884408,1,1,0,1,2
495143,-122.417964484,37.7586968166,1,1,0,1,2
495209,-122.418274172,37.7870372044,0,0,1,0,0
495610,-122.420691681,37.7905770711,0,0,1,0,0
495772,-122.414845139,37.7605000726,1,1,0,1,2
495833,-122.49146666,37.7610079077,1,2,3,2,4
496314,-122.415155941,37.7636979309,1,1,0,1,2
496333,-122.418658295,37.7889098399,0,0,1,0,0
496348,-122.416472035,37.7603453746,1,1,0,1,2
496510,-122.405466576,37.7646048757,1,1,0,1,2
496919,-122.416075285,37.7844496613,0,0,1,0,0
496949,-122.418467748,37.787965257,0,0,1,0,0
497065,-122.415000537,37.7620990021,1,1,0,1,2
497074,-122.406886504,37.7887345764,0,0,1,3,3
497083,-122.478325616,37.7644357772,1,2,3,2,4
497128,-122.417107256,37.7853238292,0,0,1,0,0
497287,-122.418272166,37.7619029613,1,1,0,1,2
497305,-122.41638971,37.7652491154,1,1,0,1,2
497448,-122.404956956,37.7851178564,0,0,1,3,3
497461,-122.418467748,37.787965257,0,0,1,0,0
497501,-122.420874632,37.7914943052,0,0,1,0,0
497655,-122.419331148,37.7622643357,1,1,0,1,2
497677,-122.420307356,37.7886989512,0,0,1,0,0
497817,-122.418415888,37.7626869632,1,1,0,1,2
497860,-122.416075285,37.7844496613,0,0,1,0,0
497861,-122.411328369,37.785996305,0,0,1,3,3
498017,-122.416230393,37.7636337703,1,1,0,1,2
498064,-122.416261837,37.7853750846,0,0,1,0,0
498116,-122.420691681,37.7905770711,0,0,1,0,0
498367,-122.417019321,37.7891095539,0,0,1,0,0
498685,-122.41664237,37.7872450378,0,0,1,0,0
498706,-122.407282308,37.75778823,1,1,0,1,2
498709,-122.417180449,37.7619674218,1,1,0,1,2
498751,-122.415921585,37.7596123169,1,1,0,1,2
499037,-122.413591696,37.7638222259,1,1,0,1,2
499097,-122.415781282,37.7588312135,1,1,0,1,2
499164,-122.415000537,37.7620990021,1,1,0,1,2
499171,-122.418368839,37.7874861572,0,0,1,0,0
